Date,Quarter,Close,PE
2005-01-03,2005-Q1,34.835,4.207125603864735
2005-01-04,2005-Q1,35.19,4.25
2005-01-05,2005-Q1,34.31,4.143719806763285
2005-01-06,2005-Q1,32.445,3.918478260869565
2005-01-07,2005-Q1,33.06,3.992753623188406
2005-01-10,2005-Q1,32.205,3.889492753623189
2005-01-11,2005-Q1,31.425000000000004,3.795289855072464
2005-01-12,2005-Q1,30.525000000000002,3.686594202898551
2005-01-13,2005-Q1,31.455000000000002,3.7989130434782608
2005-01-14,2005-Q1,31.380000000000006,3.789855072463768
2005-01-17,2005-Q1,31.06500000000001,3.751811594202899
2005-01-18,2005-Q1,31.85000000000001,3.846618357487923
2005-01-19,2005-Q1,31.105000000000008,3.756642512077295
2005-01-20,2005-Q1,30.490000000000006,3.6823671497584543
2005-01-21,2005-Q1,30.490000000000006,3.6823671497584543
2005-01-24,2005-Q1,29.605000000000008,3.57548309178744
2005-01-25,2005-Q1,30.710000000000008,3.708937198067633
2005-01-26,2005-Q1,30.710000000000008,3.708937198067633
2005-01-27,2005-Q1,30.915000000000003,3.733695652173913
2005-01-28,2005-Q1,31.320000000000004,3.7826086956521743
2005-01-31,2005-Q1,34.525,4.169685990338165
2005-02-01,2005-Q1,34.39,4.153381642512078
2005-02-02,2005-Q1,34.48,4.164251207729468
2005-02-03,2005-Q1,34.61500000000001,4.180555555555556
2005-02-04,2005-Q1,34.47500000000001,4.163647342995169
2005-02-07,2005-Q1,35.445000000000014,4.280797101449275
2005-02-08,2005-Q1,35.38000000000002,4.272946859903382
2005-02-09,2005-Q1,34.95000000000002,4.221014492753624
2005-02-10,2005-Q1,35.09500000000001,4.238526570048309
2005-02-11,2005-Q1,34.940000000000005,4.219806763285024
2005-02-14,2005-Q1,35.855000000000004,4.330314009661835
2005-02-15,2005-Q1,35.32000000000001,4.265700483091788
2005-02-16,2005-Q1,36.01500000000001,4.349637681159421
2005-02-17,2005-Q1,36.735000000000014,4.436594202898551
2005-02-18,2005-Q1,36.77500000000001,4.441425120772947
2005-02-21,2005-Q1,36.02500000000001,4.350845410628019
2005-02-22,2005-Q1,35.530000000000015,4.291062801932368
2005-02-23,2005-Q1,35.62000000000001,4.301932367149759
2005-02-24,2005-Q1,36.85500000000001,4.451086956521739
2005-02-25,2005-Q1,38.930000000000014,4.701690821256039
2005-02-28,2005-Q1,40.38000000000002,4.876811594202899
2005-03-01,2005-Q1,40.00500000000002,13.424496644295305
2005-03-02,2005-Q1,40.680000000000014,13.651006711409396
2005-03-03,2005-Q1,43.36500000000002,14.552013422818792
2005-03-04,2005-Q1,47.160000000000025,15.825503355704695
2005-03-07,2005-Q1,47.72000000000003,16.013422818791945
2005-03-08,2005-Q1,49.07500000000002,16.46812080536913
2005-03-09,2005-Q1,49.00500000000002,16.444630872483224
2005-03-10,2005-Q1,47.19500000000002,15.837248322147651
2005-03-11,2005-Q1,46.93500000000003,15.75
2005-03-14,2005-Q1,46.58000000000002,15.630872483221475
2005-03-15,2005-Q1,46.40500000000002,15.572147651006713
2005-03-16,2005-Q1,48.325000000000024,16.216442953020135
2005-03-17,2005-Q1,48.08000000000001,16.13422818791946
2005-03-18,2005-Q1,47.46500000000002,15.927852348993287
2005-03-21,2005-Q1,45.775000000000006,15.360738255033556
2005-03-22,2005-Q1,43.910000000000004,14.73489932885906
2005-03-23,2005-Q1,42.43000000000001,14.238255033557047
2005-03-24,2005-Q1,43.64500000000001,14.645973154362418
