Date,Open,High,Low,Close,EPS,PE,Median_PE_90,Median_PE_180,Median_PE_365,Valid_Period
2004-09-01,,,,,49.44,,,,,0
2004-09-02,,,,,49.44,,,,,0
2004-09-03,,,,,49.44,,,,,0
2004-09-06,,,,,49.44,,,,,0
2004-09-07,,,,,49.44,,,,,0
2004-09-08,,,,,49.44,,,,,0
2004-09-09,,,,,49.44,,,,,0
2004-09-10,,,,,49.44,,,,,0
2004-09-13,,,,,49.44,,,,,0
2004-09-14,,,,,49.44,,,,,0
2004-09-15,,,,,49.44,,,,,0
2004-09-16,,,,,49.44,,,,,0
2004-09-17,,,,,49.44,,,,,0
2004-09-20,,,,,49.44,,,,,0
2004-09-21,,,,,49.44,,,,,0
2004-09-22,,,,,49.44,,,,,0
2004-09-23,,,,,49.44,,,,,0
2004-09-24,,,,,49.44,,,,,0
2004-09-27,,,,,49.44,,,,,0
2004-09-28,,,,,49.44,,,,,0
2004-09-29,,,,,49.44,,,,,0
2004-09-30,,,,,49.44,,,,,0
2004-10-01,,,,,49.44,,,,,0
2004-10-04,,,,,49.44,,,,,0
2004-10-05,,,,,49.44,,,,,0
2004-10-06,,,,,49.44,,,,,0
2004-10-07,,,,,49.44,,,,,0
2004-10-08,,,,,49.44,,,,,0
2004-10-11,,,,,49.44,,,,,0
2004-10-12,,,,,49.44,,,,,0
2004-10-13,,,,,49.44,,,,,0
2004-10-14,,,,,49.44,,,,,0
2004-10-15,,,,,49.44,,,,,0
2004-10-18,,,,,49.44,,,,,0
2004-10-19,,,,,49.44,,,,,0
2004-10-20,,,,,49.44,,,,,0
2004-10-21,,,,,49.44,,,,,0
2004-10-22,,,,,49.44,,,,,0
2004-10-25,,,,,49.44,,,,,0
2004-10-26,,,,,49.44,,,,,0
2004-10-27,,,,,49.44,,,,,0
2004-10-28,,,,,49.44,,,,,0
2004-10-29,,,,,49.44,,,,,0
2004-11-01,,,,,49.44,,,,,0
2004-11-02,,,,,49.44,,,,,0
2004-11-03,,,,,49.44,,,,,0
2004-11-04,,,,,49.44,,,,,0
2004-11-05,,,,,49.44,,,,,0
2004-11-08,,,,,49.44,,,,,0
2004-11-09,,,,,49.44,,,,,0
2004-11-10,,,,,49.44,,,,,0
2004-11-11,,,,,49.44,,,,,0
2004-11-12,,,,,49.44,,,,,0
2004-11-15,,,,,49.44,,,,,0
2004-11-16,,,,,49.44,,,,,0
2004-11-17,,,,,49.44,,,,,0
2004-11-18,,,,,49.44,,,,,0
2004-11-19,,,,,49.44,,,,,0
2004-11-22,,,,,49.44,,,,,0
2004-11-23,,,,,49.44,,,,,0
2004-11-24,,,,,49.44,,,,,0
2004-11-25,,,,,49.44,,,,,0
2004-11-26,,,,,49.44,,,,,0
2004-11-29,,,,,49.44,,,,,0
2004-11-30,,,,,49.44,,,,,0
2004-12-01,,,,,18.44,,,,,0
2004-12-02,,,,,18.44,,,,,0
2004-12-03,,,,,18.44,,,,,0
2004-12-06,,,,,18.44,,,,,0
2004-12-07,,,,,18.44,,,,,0
2004-12-08,,,,,18.44,,,,,0
2004-12-09,,,,,18.44,,,,,0
2004-12-10,,,,,18.44,,,,,0
2004-12-13,,,,,18.44,,,,,0
2004-12-14,,,,,18.44,,,,,0
2004-12-15,,,,,18.44,,,,,0
2004-12-16,,,,,18.44,,,,,0
2004-12-17,,,,,18.44,,,,,0
2004-12-20,,,,,18.44,,,,,0
2004-12-21,,,,,18.44,,,,,0
2004-12-22,,,,,18.44,,,,,0
2004-12-23,,,,,18.44,,,,,0
2004-12-24,,,,,18.44,,,,,0
2004-12-27,,,,,18.44,,,,,0
2004-12-28,,,,,18.44,,,,,0
2004-12-29,,,,,18.44,,,,,0
2004-12-30,,,,,18.44,,,,,0
2004-12-31,,,,,18.44,,,,,0
2005-01-03,19.701,19.701,19.701,19.701,18.44,1.0683839479392625,,,,0
2005-01-04,19.683,19.683,19.683,19.683,18.44,1.067407809110629,,,,0
2005-01-05,18.87,18.87,18.87,18.87,18.44,1.0233188720173536,,,,0
2005-01-06,18.435,18.435,18.435,18.435,18.44,0.9997288503253796,,,,0
2005-01-07,18.582,18.582,18.582,18.582,18.44,1.007700650759219,,,,0
2005-01-10,18.9,18.9,18.9,18.9,18.44,1.0249457700650757,,,,0
2005-01-11,19.149,19.149,19.149,19.149,18.44,1.0384490238611714,,,,0
2005-01-12,18.063,18.063,18.063,18.063,18.44,0.9795553145336224,,,,0
2005-01-13,18.42,18.42,18.42,18.42,18.44,0.9989154013015183,,,,0
2005-01-14,18.543,18.543,18.543,18.543,18.44,1.00558568329718,,,,0
2005-01-17,18.351,18.351,18.351,18.351,18.44,0.9951735357917568,,,,0
2005-01-18,18.636,18.636,18.636,18.636,18.44,1.0106290672451193,,,,0
2005-01-19,18.546,18.546,18.546,18.546,18.44,1.005748373101952,,,,0
2005-01-20,18.534,18.534,18.534,18.534,18.44,1.0050976138828631,,,,0
2005-01-21,18.534,18.534,18.534,18.534,18.44,1.0050976138828631,,,,0
2005-01-24,18.555,18.555,18.555,18.555,18.44,1.0062364425162689,,,,0
2005-01-25,19.218,19.218,19.218,19.218,18.44,1.0421908893709326,,,,0
2005-01-26,19.218,19.218,19.218,19.218,18.44,1.0421908893709326,,,,0
